1.0682 	WARNING 	sounddevice audio lib was requested but not loaded: sounddevice not working
294.3881 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
294.4005 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
294.4125 	WARNING 	Requested image 'images/light_grey_box_with_cue' not found but similar filename 'images/light_grey_box_with_cue.png' exists. This will be used instead but changing the filename is advised.
294.4287 	EXP 	imageTrailBefore_1: autoDraw = False
294.4287 	EXP 	imageTrialBefore_2: autoDraw = False
294.4287 	EXP 	imageTrialBefore_3: autoDraw = False
294.4287 	EXP 	imageTrailBefore_1: autoDraw = False
294.4287 	EXP 	imageTrialBefore_2: autoDraw = False
294.4287 	EXP 	imageTrialBefore_3: autoDraw = False
294.4287 	EXP 	imageTrialCue_1: image = 'images/light_grey_box'
294.4287 	EXP 	imageTrialCue_2: image = 'images/light_grey_box'
294.4287 	EXP 	imageTrialCue_3: image = 'images/light_grey_box_with_cue'
294.4287 	EXP 	imageTrialCue_1: autoDraw = True
294.4287 	EXP 	imageTrialCue_2: autoDraw = True
294.4287 	EXP 	imageTrialCue_3: autoDraw = True
294.5409 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
294.5532 	WARNING 	Requested image 'images/light_grey_box_with_target' not found but similar filename 'images/light_grey_box_with_target.png' exists. This will be used instead but changing the filename is advised.
294.5676 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
294.5814 	EXP 	imageTrialCue_1: autoDraw = False
294.5814 	EXP 	imageTrialCue_2: autoDraw = False
294.5814 	EXP 	imageTrialCue_3: autoDraw = False
294.5814 	EXP 	imageTrialTarget_1: image = 'images/light_grey_box'
294.5814 	EXP 	imageTrialTarget_2: image = 'images/light_grey_box_with_target'
294.5814 	EXP 	imageTrialTarget_3: image = 'images/light_grey_box'
294.5840 	EXP 	imageTrialTarget_1: autoDraw = True
294.5840 	EXP 	imageTrialTarget_2: autoDraw = True
294.5840 	EXP 	imageTrialTarget_3: autoDraw = True
294.7288 	EXP 	imageTrialTarget_1: autoDraw = False
294.7288 	EXP 	imageTrialTarget_2: autoDraw = False
294.7288 	EXP 	imageTrialTarget_3: autoDraw = False
294.8470 	DATA 	Keypress: space
294.8495 	EXP 	imageTrialTarget_1: autoDraw = False
294.8495 	EXP 	imageTrialTarget_2: autoDraw = False
294.8495 	EXP 	imageTrialTarget_3: autoDraw = False
294.8495 	EXP 	textBlank500: autoDraw = True
295.3481 	EXP 	New trial (rep=0, index=116): OrderedDict([('image_cue_1', 'images/light_grey_box_with_cue'), ('image_cue_2', 'images/light_grey_box'), ('image_cue_3', 'images/light_grey_box'), ('image_target_1', 'images/light_grey_box'), ('image_target_2', 'images/light_grey_box_with_target'), ('image_target_3', 'images/light_grey_box'), ('targetStart', 0), ('startTime', 0.2), ('endTime', 0.35)])
295.3503 	EXP 	textBlank500: autoDraw = False
295.3503 	EXP 	textBlank500: autoDraw = False
295.3503 	EXP 	imageTrailBefore_1: autoDraw = True
295.3503 	EXP 	imageTrialBefore_2: autoDraw = True
295.3503 	EXP 	imageTrialBefore_3: autoDraw = True
296.3493 	WARNING 	Requested image 'images/light_grey_box_with_cue' not found but similar filename 'images/light_grey_box_with_cue.png' exists. This will be used instead but changing the filename is advised.
296.3634 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
296.3754 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
296.3894 	EXP 	imageTrailBefore_1: autoDraw = False
296.3894 	EXP 	imageTrialBefore_2: autoDraw = False
296.3894 	EXP 	imageTrialBefore_3: autoDraw = False
296.3894 	EXP 	imageTrialCue_1: image = 'images/light_grey_box_with_cue'
296.3894 	EXP 	imageTrialCue_2: image = 'images/light_grey_box'
296.3894 	EXP 	imageTrialCue_3: image = 'images/light_grey_box'
296.3894 	EXP 	imageTrialCue_1: autoDraw = True
296.3894 	EXP 	imageTrialCue_2: autoDraw = True
296.3894 	EXP 	imageTrialCue_3: autoDraw = True
296.5000 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
296.5125 	WARNING 	Requested image 'images/light_grey_box_with_target' not found but similar filename 'images/light_grey_box_with_target.png' exists. This will be used instead but changing the filename is advised.
296.5267 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
296.5407 	EXP 	imageTrialCue_1: autoDraw = False
296.5407 	EXP 	imageTrialCue_2: autoDraw = False
296.5407 	EXP 	imageTrialCue_3: autoDraw = False
296.5407 	EXP 	imageTrialTarget_1: image = 'images/light_grey_box'
296.5407 	EXP 	imageTrialTarget_2: image = 'images/light_grey_box_with_target'
296.5407 	EXP 	imageTrialTarget_3: image = 'images/light_grey_box'
296.5407 	EXP 	imageTrialTarget_1: autoDraw = True
296.5407 	EXP 	imageTrialTarget_2: autoDraw = True
296.5407 	EXP 	imageTrialTarget_3: autoDraw = True
296.6884 	EXP 	imageTrialTarget_1: autoDraw = False
296.6884 	EXP 	imageTrialTarget_2: autoDraw = False
296.6884 	EXP 	imageTrialTarget_3: autoDraw = False
296.8332 	DATA 	Keypress: space
296.8357 	EXP 	imageTrialTarget_1: autoDraw = False
296.8357 	EXP 	imageTrialTarget_2: autoDraw = False
296.8357 	EXP 	imageTrialTarget_3: autoDraw = False
296.8357 	EXP 	textBlank500: autoDraw = True
297.3336 	EXP 	New trial (rep=0, index=117): OrderedDict([('image_cue_1', 'images/light_grey_box_with_cue'), ('image_cue_2', 'images/light_grey_box'), ('image_cue_3', 'images/light_grey_box'), ('image_target_1', 'images/light_grey_box'), ('image_target_2', 'images/light_grey_box'), ('image_target_3', 'images/light_grey_box'), ('targetStart', 0), ('startTime', 0.5), ('endTime', 0.65)])
297.3349 	EXP 	textBlank500: autoDraw = False
297.3349 	EXP 	textBlank500: autoDraw = False
297.3349 	EXP 	imageTrailBefore_1: autoDraw = True
297.3349 	EXP 	imageTrialBefore_2: autoDraw = True
297.3349 	EXP 	imageTrialBefore_3: autoDraw = True
298.3342 	WARNING 	Requested image 'images/light_grey_box_with_cue' not found but similar filename 'images/light_grey_box_with_cue.png' exists. This will be used instead but changing the filename is advised.
298.3484 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
298.3603 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
298.3742 	EXP 	imageTrailBefore_1: autoDraw = False
298.3742 	EXP 	imageTrialBefore_2: autoDraw = False
298.3742 	EXP 	imageTrialBefore_3: autoDraw = False
298.3742 	EXP 	imageTrailBefore_1: autoDraw = False
298.3742 	EXP 	imageTrialBefore_2: autoDraw = False
298.3742 	EXP 	imageTrialBefore_3: autoDraw = False
298.3742 	EXP 	imageTrialCue_1: image = 'images/light_grey_box_with_cue'
298.3742 	EXP 	imageTrialCue_2: image = 'images/light_grey_box'
298.3742 	EXP 	imageTrialCue_3: image = 'images/light_grey_box'
298.3742 	EXP 	imageTrialCue_1: autoDraw = True
298.3742 	EXP 	imageTrialCue_2: autoDraw = True
298.3742 	EXP 	imageTrialCue_3: autoDraw = True
298.4857 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
298.4978 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
298.5098 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
298.5236 	EXP 	imageTrialCue_1: autoDraw = False
298.5236 	EXP 	imageTrialCue_2: autoDraw = False
298.5236 	EXP 	imageTrialCue_3: autoDraw = False
298.5236 	EXP 	imageTrialTarget_1: image = 'images/light_grey_box'
298.5236 	EXP 	imageTrialTarget_2: image = 'images/light_grey_box'
298.5236 	EXP 	imageTrialTarget_3: image = 'images/light_grey_box'
298.5236 	EXP 	imageTrialTarget_1: autoDraw = True
298.5236 	EXP 	imageTrialTarget_2: autoDraw = True
298.5236 	EXP 	imageTrialTarget_3: autoDraw = True
298.6714 	EXP 	imageTrialTarget_1: autoDraw = False
298.6714 	EXP 	imageTrialTarget_2: autoDraw = False
298.6714 	EXP 	imageTrialTarget_3: autoDraw = False
300.2684 	DATA 	Keypress: space
300.2704 	EXP 	imageTrialTarget_1: autoDraw = False
300.2704 	EXP 	imageTrialTarget_2: autoDraw = False
300.2704 	EXP 	imageTrialTarget_3: autoDraw = False
300.2704 	EXP 	textBlank500: autoDraw = True
300.7688 	EXP 	New trial (rep=0, index=118): OrderedDict([('image_cue_1', 'images/light_grey_box'), ('image_cue_2', 'images/light_grey_box'), ('image_cue_3', 'images/light_grey_box_with_cue'), ('image_target_1', 'images/light_grey_box'), ('image_target_2', 'images/light_grey_box_with_target'), ('image_target_3', 'images/light_grey_box'), ('targetStart', 0), ('startTime', 0.0), ('endTime', 0.15)])
300.7702 	EXP 	textBlank500: autoDraw = False
300.7702 	EXP 	textBlank500: autoDraw = False
300.7702 	EXP 	imageTrailBefore_1: autoDraw = True
300.7702 	EXP 	imageTrialBefore_2: autoDraw = True
300.7702 	EXP 	imageTrialBefore_3: autoDraw = True
301.7689 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
301.7813 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
301.7934 	WARNING 	Requested image 'images/light_grey_box_with_cue' not found but similar filename 'images/light_grey_box_with_cue.png' exists. This will be used instead but changing the filename is advised.
301.8093 	EXP 	imageTrailBefore_1: autoDraw = False
301.8093 	EXP 	imageTrialBefore_2: autoDraw = False
301.8093 	EXP 	imageTrialBefore_3: autoDraw = False
301.8093 	EXP 	imageTrailBefore_1: autoDraw = False
301.8093 	EXP 	imageTrialBefore_2: autoDraw = False
301.8093 	EXP 	imageTrialBefore_3: autoDraw = False
301.8093 	EXP 	imageTrialCue_1: image = 'images/light_grey_box'
301.8093 	EXP 	imageTrialCue_2: image = 'images/light_grey_box'
301.8093 	EXP 	imageTrialCue_3: image = 'images/light_grey_box_with_cue'
301.8093 	EXP 	imageTrialCue_1: autoDraw = True
301.8093 	EXP 	imageTrialCue_2: autoDraw = True
301.8093 	EXP 	imageTrialCue_3: autoDraw = True
301.9210 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
301.9331 	WARNING 	Requested image 'images/light_grey_box_with_target' not found but similar filename 'images/light_grey_box_with_target.png' exists. This will be used instead but changing the filename is advised.
301.9473 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
301.9595 	DATA 	Keypress: space
301.9610 	EXP 	imageTrialCue_1: autoDraw = False
301.9610 	EXP 	imageTrialCue_2: autoDraw = False
301.9610 	EXP 	imageTrialCue_3: autoDraw = False
301.9610 	EXP 	imageTrialTarget_1: image = 'images/light_grey_box'
301.9610 	EXP 	imageTrialTarget_2: image = 'images/light_grey_box_with_target'
301.9610 	EXP 	imageTrialTarget_3: image = 'images/light_grey_box'
301.9699 	EXP 	imageTrialTarget_1: autoDraw = True
301.9699 	EXP 	imageTrialTarget_2: autoDraw = True
301.9699 	EXP 	imageTrialTarget_3: autoDraw = True
302.1217 	EXP 	imageTrialTarget_1: autoDraw = False
302.1217 	EXP 	imageTrialTarget_2: autoDraw = False
302.1217 	EXP 	imageTrialTarget_3: autoDraw = False
304.1198 	DATA 	Keypress: space
304.1223 	EXP 	imageTrialTarget_1: autoDraw = False
304.1223 	EXP 	imageTrialTarget_2: autoDraw = False
304.1223 	EXP 	imageTrialTarget_3: autoDraw = False
304.1223 	EXP 	textBlank500: autoDraw = True
304.6203 	EXP 	New trial (rep=0, index=119): OrderedDict([('image_cue_1', 'images/light_grey_box'), ('image_cue_2', 'images/light_grey_box'), ('image_cue_3', 'images/light_grey_box_with_cue'), ('image_target_1', 'images/light_grey_box'), ('image_target_2', 'images/light_grey_box_with_target'), ('image_target_3', 'images/light_grey_box'), ('targetStart', 0), ('startTime', 0.1), ('endTime', 0.25)])
304.6227 	EXP 	textBlank500: autoDraw = False
304.6227 	EXP 	textBlank500: autoDraw = False
304.6227 	EXP 	imageTrailBefore_1: autoDraw = True
304.6227 	EXP 	imageTrialBefore_2: autoDraw = True
304.6227 	EXP 	imageTrialBefore_3: autoDraw = True
305.6210 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
305.6333 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
305.6452 	WARNING 	Requested image 'images/light_grey_box_with_cue' not found but similar filename 'images/light_grey_box_with_cue.png' exists. This will be used instead but changing the filename is advised.
305.6614 	EXP 	imageTrailBefore_1: autoDraw = False
305.6614 	EXP 	imageTrialBefore_2: autoDraw = False
305.6614 	EXP 	imageTrialBefore_3: autoDraw = False
305.6614 	EXP 	imageTrailBefore_1: autoDraw = False
305.6614 	EXP 	imageTrialBefore_2: autoDraw = False
305.6614 	EXP 	imageTrialBefore_3: autoDraw = False
305.6614 	EXP 	imageTrialCue_1: image = 'images/light_grey_box'
305.6614 	EXP 	imageTrialCue_2: image = 'images/light_grey_box'
305.6614 	EXP 	imageTrialCue_3: image = 'images/light_grey_box_with_cue'
305.6614 	EXP 	imageTrialCue_1: autoDraw = True
305.6614 	EXP 	imageTrialCue_2: autoDraw = True
305.6614 	EXP 	imageTrialCue_3: autoDraw = True
305.7729 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
305.7851 	WARNING 	Requested image 'images/light_grey_box_with_target' not found but similar filename 'images/light_grey_box_with_target.png' exists. This will be used instead but changing the filename is advised.
305.7994 	WARNING 	Requested image 'images/light_grey_box' not found but similar filename 'images/light_grey_box.png' exists. This will be used instead but changing the filename is advised.
305.8135 	EXP 	imageTrialCue_1: autoDraw = False
305.8135 	EXP 	imageTrialCue_2: autoDraw = False
305.8135 	EXP 	imageTrialCue_3: autoDraw = False
305.8135 	EXP 	imageTrialTarget_1: image = 'images/light_grey_box'
305.8135 	EXP 	imageTrialTarget_2: image = 'images/light_grey_box_with_target'
305.8135 	EXP 	imageTrialTarget_3: image = 'images/light_grey_box'
305.8135 	EXP 	imageTrialTarget_1: autoDraw = True
305.8135 	EXP 	imageTrialTarget_2: autoDraw = True
305.8135 	EXP 	imageTrialTarget_3: autoDraw = True
305.8868 	DATA 	Keypress: space
305.8892 	EXP 	imageTrialTarget_1: autoDraw = False
305.8892 	EXP 	imageTrialTarget_2: autoDraw = False
305.8892 	EXP 	imageTrialTarget_3: autoDraw = False
305.8892 	EXP 	textBlank500: autoDraw = True
306.3890 	EXP 	textBlank500: autoDraw = False
306.3890 	EXP 	textBlank500: autoDraw = False
